"","Draudėjo.kodas..code.","Juridinių.asmenų.registro.kodas..jarCode.","Pavadinimas..name.","Savivaldybė..kurioje.registruota.municipality.","Ekonominės.veiklos.rūšies.kodas.ecoActCode.","Ekonominės.veiklos.rūšies.pavadinimas.ecoActName.","Mėnuo..month.","Vidutinis.darbo.užmokestis..avgWage.","Apdraustųjų.skaičius..numInsured.","Vidutinis.darbo.užmokestis.II..avgWage2.","Apdraustųjų.skaičius.II..numInsured2.","Valstybinio.socialinio.draudimo.įmoka..tax."
"8369",2109313,302633445,"UAB SUBMARINE LT","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"893.51",23,"",0,"4722.01"
"8370",2109313,302633445,"UAB SUBMARINE LT","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"887.91",23,"",0,"4697.51"
"8371",2109313,302633445,"UAB SUBMARINE LT","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202303,"856.60",24,"",0,"4726.39"
"8372",2109313,302633445,"UAB SUBMARINE LT","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202304,"961.43",21,"",0,"4652.23"
"8373",2109313,302633445,"UAB SUBMARINE LT","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202305,"938.18",23,"",0,"4896.92"
"8374",2109313,302633445,"UAB SUBMARINE LT","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202306,"923.49",26,"",0,"5447.99"
"8375",2109313,302633445,"UAB SUBMARINE LT","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202307,"987.00",22,"",0,"4995.96"
"8376",2109313,302633445,"UAB SUBMARINE LT","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202308,"900.39",22,"",0,"4622.10"
"8377",2109313,302633445,"UAB SUBMARINE LT","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202309,"911.24",24,"",0,"5078.62"
"8378",2109313,302633445,"UAB SUBMARINE LT","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202310,"875.93",23,"",0,"4699.86"
"8379",2109313,302633445,"UAB SUBMARINE LT","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202311,"956.71",22,"",0,"4919.88"
"8380",2109313,302633445,"UAB SUBMARINE LT","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202312,"889.18",22,"",0,"4542.10"
"8381",2110217,302635243,"UAB INSA LT","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"882.95",8,"",0,"1667.74"
"8382",2110217,302635243,"UAB INSA LT","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"1002.71",8,"",0,"1890.95"
"8383",2110217,302635243,"UAB INSA LT","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202303,"754.37",11,"",0,"1961.33"
"8384",2110217,302635243,"UAB INSA LT","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202304,"1120.74",10,"",0,"2631.56"
"8385",2110217,302635243,"UAB INSA LT","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202305,"861.69",11,"",0,"2212.71"
"8386",2110217,302635243,"UAB INSA LT","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202306,"783.46",16,"",0,"2883.81"
"8387",2110217,302635243,"UAB INSA LT","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202307,"1016.10",16,"",0,"3721.55"
"8388",2110217,302635243,"UAB INSA LT","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202308,"900.46",15,"",0,"3105.41"
"8389",2110217,302635243,"UAB INSA LT","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202309,"915.86",10,"",0,"2143.81"
"8390",2110217,302635243,"UAB INSA LT","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202310,"799.88",10,"",0,"1873.99"
"8391",2110217,302635243,"UAB INSA LT","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202311,"762.83",9,"",0,"1611.40"
"8392",2110217,302635243,"UAB INSA LT","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202312,"861.21",12,"",0,"2412.00"
"8393",2110360,302635492,"T. VARNOS INDIVIDUALI ĮMONĖ","Švenčionių r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"689.99",7,"",0,"1147.03"
"8394",2110360,302635492,"T. VARNOS INDIVIDUALI ĮMONĖ","Švenčionių r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"800.60",7,"",0,"1322.35"
"8395",2110360,302635492,"T. VARNOS INDIVIDUALI ĮMONĖ","Švenčionių r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202303,"775.07",9,"",0,"1622.51"
"8396",2110360,302635492,"T. VARNOS INDIVIDUALI ĮMONĖ","Švenčionių r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202304,"821.81",9,"",0,"1724.38"
"8397",2110360,302635492,"T. VARNOS INDIVIDUALI ĮMONĖ","Švenčionių r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202305,"804.42",11,"",0,"2067.22"
"8398",2110360,302635492,"T. VARNOS INDIVIDUALI ĮMONĖ","Švenčionių r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202306,"763.69",10,"",0,"1820.60"
"8399",2110360,302635492,"T. VARNOS INDIVIDUALI ĮMONĖ","Švenčionių r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202307,"794.52",9,"",0,"1698.88"
"8400",2110360,302635492,"T. VARNOS INDIVIDUALI ĮMONĖ","Švenčionių r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202308,"723.38",9,"",0,"1554.90"
"8401",2110360,302635492,"T. VARNOS INDIVIDUALI ĮMONĖ","Švenčionių r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202309,"850.56",8,"",0,"1626.25"
"8402",2110360,302635492,"T. VARNOS INDIVIDUALI ĮMONĖ","Švenčionių r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202310,"677.35",11,"",0,"1772.22"
"8403",2110360,302635492,"T. VARNOS INDIVIDUALI ĮMONĖ","Švenčionių r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202311,"742.54",10,"",0,"1763.63"
"8404",2110360,302635492,"T. VARNOS INDIVIDUALI ĮMONĖ","Švenčionių r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202312,"841.90",10,"",0,"1994.69"
"8405",2111344,302637116,"UAB MATILLDA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"1562.40",117,"",0,"37988.57"
"8406",2111344,302637116,"UAB MATILLDA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"1551.17",124,"",0,"39718.03"
"8407",2111344,302637116,"UAB MATILLDA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202303,"1520.56",140,"",0,"43946.52"
"8408",2111344,302637116,"UAB MATILLDA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202304,"1599.64",140,"",0,"46891.87"
"8409",2111344,302637116,"UAB MATILLDA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202305,"1544.08",148,"",0,"48548.98"
"8410",2111344,302637116,"UAB MATILLDA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202306,"1672.71",146,"",0,"52061.99"
"8411",2111344,302637116,"UAB MATILLDA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202307,"1658.08",146,"",0,"52378.57"
"8412",2111344,302637116,"UAB MATILLDA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202308,"1797.60",138,"",0,"53483.64"
"8413",2111344,302637116,"UAB MATILLDA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202309,"1852.93",131,"",0,"52650.84"
"8414",2111344,302637116,"UAB MATILLDA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202310,"1780.34",136,"",0,"52192.26"
"8415",2111344,302637116,"UAB MATILLDA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202311,"1712.61",140,"",0,"51910.89"
"8416",2111344,302637116,"UAB MATILLDA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202312,"1900.08",134,"",0,"54847.75"
"8417",2111355,302637194,"UAB PAMERA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"673.59",18,"",0,"2873.58"
"8418",2111355,302637194,"UAB PAMERA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"704.77",17,"",0,"2850.28"
"8419",2111355,302637194,"UAB PAMERA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202303,"720.30",17,"",0,"2909.16"
"8420",2111355,302637194,"UAB PAMERA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202304,"687.23",17,"",0,"2775.22"
"8421",2111355,302637194,"UAB PAMERA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202305,"742.55",17,"",0,"3007.68"
"8422",2111355,302637194,"UAB PAMERA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202306,"764.72",17,"",0,"3088.03"
"8423",2111355,302637194,"UAB PAMERA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202307,"748.05",17,"",0,"2996.17"
"8424",2111355,302637194,"UAB PAMERA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202308,"821.53",17,"",0,"3286.32"
"8425",2111355,302637194,"UAB PAMERA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202309,"765.58",17,"",0,"3062.32"
"8426",2111355,302637194,"UAB PAMERA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202310,"732.69",17,"",0,"2917.97"
"8427",2111355,302637194,"UAB PAMERA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202311,"732.49",16,"",0,"2741.64"
"8428",2111355,302637194,"UAB PAMERA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202312,"748.28",16,"",0,"2797.62"
"8429",2111365,302637422,"UAB TRANSMODEL","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"832.39",8,"",0,"1530.23"
"8430",2111365,302637422,"UAB TRANSMODEL","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"850.72",8,"",0,"1561.42"
"8431",2111365,302637422,"UAB TRANSMODEL","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202303,"822.11",8,"",0,"1512.74"
"8432",2111365,302637422,"UAB TRANSMODEL","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202304,"851.53",7,"",0,"1381.67"
"8433",2111365,302637422,"UAB TRANSMODEL","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202305,"861.67",6,"",0,"1213.49"
"8434",2111365,302637422,"UAB TRANSMODEL","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202306,"861.67",6,"",0,"1213.49"
"8435",2111365,302637422,"UAB TRANSMODEL","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202307,"861.67",6,"",0,"1213.49"
"8436",2111365,302637422,"UAB TRANSMODEL","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202308,"813.31",7,"",0,"1340.47"
"8437",2111365,302637422,"UAB TRANSMODEL","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202309,"858.57",7,"",0,"1417.36"
"8438",2111365,302637422,"UAB TRANSMODEL","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202310,"858.57",7,"",0,"1417.36"
"8439",2111365,302637422,"UAB TRANSMODEL","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202311,"780.42",7,"",0,"1284.58"
"8440",2111365,302637422,"UAB TRANSMODEL","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202312,"861.67",6,"",0,"1213.49"
"8441",2112840,302640450,"UAB ""SOSTINIŲ GOLFO KLUBAS""","Elektrėnų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"1287.03",8,"",0,"2248.68"
"8442",2112840,302640450,"UAB ""SOSTINIŲ GOLFO KLUBAS""","Elektrėnų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"1455.06",5,"",0,"1547.46"
"8443",2112840,302640450,"UAB ""SOSTINIŲ GOLFO KLUBAS""","Elektrėnų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202303,"1243.30",7,"",0,"1866.63"
"8444",2112840,302640450,"UAB ""SOSTINIŲ GOLFO KLUBAS""","Elektrėnų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202304,"1579.69",7,"",0,"2399.06"
"8445",2112840,302640450,"UAB ""SOSTINIŲ GOLFO KLUBAS""","Elektrėnų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202305,"1942.48",11,"",0,"4771.20"
"8446",2112840,302640450,"UAB ""SOSTINIŲ GOLFO KLUBAS""","Elektrėnų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202306,"1442.78",17,"",0,"5517.46"
"8447",2112840,302640450,"UAB ""SOSTINIŲ GOLFO KLUBAS""","Elektrėnų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202307,"1332.27",18,"",0,"5376.27"
"8448",2112840,302640450,"UAB ""SOSTINIŲ GOLFO KLUBAS""","Elektrėnų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202308,"1386.87",18,"",0,"5586.37"
"8449",2112840,302640450,"UAB ""SOSTINIŲ GOLFO KLUBAS""","Elektrėnų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202309,"1585.50",12,"",0,"4260.21"
"8450",2112840,302640450,"UAB ""SOSTINIŲ GOLFO KLUBAS""","Elektrėnų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202310,"1466.47",12,"",0,"3918.43"
"8451",2112840,302640450,"UAB ""SOSTINIŲ GOLFO KLUBAS""","Elektrėnų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202311,"1446.61",8,"",0,"2517.41"
"8452",2112840,302640450,"UAB ""SOSTINIŲ GOLFO KLUBAS""","Elektrėnų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202312,"1643.14",6,"",0,"2138.13"
"8453",2113879,302643051,"UAB ""EGP PROJEKTAI""","Klaipėdos r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"1856.52",11,"",0,"4705.87"
"8454",2115698,302647288,"UAB DAIGOLA","Ukmergės r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"704.56",6,"",0,"1025.96"
"8455",2115698,302647288,"UAB DAIGOLA","Ukmergės r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"962.09",6,"",0,"1401.01"
"8456",2115698,302647288,"UAB DAIGOLA","Ukmergės r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202303,"1047.46",6,"",0,"1525.31"
"8457",2115698,302647288,"UAB DAIGOLA","Ukmergės r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202304,"1030.93",6,"",0,"1501.23"
"8458",2115698,302647288,"UAB DAIGOLA","Ukmergės r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202305,"992.94",6,"",0,"1445.91"
"8459",2115698,302647288,"UAB DAIGOLA","Ukmergės r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202306,"875.61",8,"",0,"1685.06"
"8460",2115698,302647288,"UAB DAIGOLA","Ukmergės r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202307,"999.93",7,"",0,"1663.76"
"8461",2115698,302647288,"UAB DAIGOLA","Ukmergės r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202308,"987.45",7,"",0,"1647.81"
"8462",2115698,302647288,"UAB DAIGOLA","Ukmergės r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202309,"1054.56",5,"",0,"1279.73"
"8463",2115698,302647288,"UAB DAIGOLA","Ukmergės r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202310,"950.06",6,"",0,"1383.47"
"8464",2115698,302647288,"UAB DAIGOLA","Ukmergės r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202311,"1015.25",6,"",0,"1478.42"
"8465",2115698,302647288,"UAB DAIGOLA","Ukmergės r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202312,"967.34",6,"",0,"1408.66"
"8466",2119297,302653451,"S. MARKINO INDIVIDUALI ĮMONĖ","Elektrėnų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"",2,"",0,""
"8467",2119297,302653451,"S. MARKINO INDIVIDUALI ĮMONĖ","Elektrėnų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"",2,"",0,""
"8468",2119297,302653451,"S. MARKINO INDIVIDUALI ĮMONĖ","Elektrėnų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202303,"",2,"",0,""
"8469",2119297,302653451,"S. MARKINO INDIVIDUALI ĮMONĖ","Elektrėnų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202304,"",2,"",0,""
"8470",2119297,302653451,"S. MARKINO INDIVIDUALI ĮMONĖ","Elektrėnų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202305,"",2,"",0,""
"8471",2119297,302653451,"S. MARKINO INDIVIDUALI ĮMONĖ","Elektrėnų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202306,"",2,"",0,""
"8472",2119297,302653451,"S. MARKINO INDIVIDUALI ĮMONĖ","Elektrėnų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202307,"",2,"",0,""
"8473",2119297,302653451,"S. MARKINO INDIVIDUALI ĮMONĖ","Elektrėnų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202308,"",2,"",0,""
"8474",2119297,302653451,"S. MARKINO INDIVIDUALI ĮMONĖ","Elektrėnų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202309,"",2,"",0,""
"8475",2119297,302653451,"S. MARKINO INDIVIDUALI ĮMONĖ","Elektrėnų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202310,"",2,"",0,""
"8476",2119297,302653451,"S. MARKINO INDIVIDUALI ĮMONĖ","Elektrėnų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202311,"",2,"",0,""
"8477",2119297,302653451,"S. MARKINO INDIVIDUALI ĮMONĖ","Elektrėnų sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202312,"",2,"",0,""
"8478",2119676,302653946,"UAB ""KAVINADA""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"878.00",5,"",0,"1017.63"
"8479",2119676,302653946,"UAB ""KAVINADA""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"878.00",5,"",0,"1017.60"
"8480",2119676,302653946,"UAB ""KAVINADA""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202303,"833.66",5,"",0,"963.80"
"8481",2119676,302653946,"UAB ""KAVINADA""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202304,"306.00",24,"",0,"1695.86"
"8482",2119676,302653946,"UAB ""KAVINADA""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202305,"472.05",45,"",0,"4923.68"
"8483",2119676,302653946,"UAB ""KAVINADA""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202306,"628.07",73,"",0,"10420.73"
"8484",2119676,302653946,"UAB ""KAVINADA""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202307,"909.49",74,"",0,"15072.72"
"8485",2119676,302653946,"UAB ""KAVINADA""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202308,"830.10",67,"",0,"12523.05"
"8486",2119676,302653946,"UAB ""KAVINADA""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202309,"615.56",25,"",0,"3547.37"
"8487",2119676,302653946,"UAB ""KAVINADA""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202310,"696.43",13,"",0,"2127.26"
"8488",2119676,302653946,"UAB ""KAVINADA""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202311,"",3,"",0,""
"8489",2119676,302653946,"UAB ""KAVINADA""","Palangos m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202312,"",3,"",0,""
"8490",2123642,302664825,"UAB AULAVA","Kauno r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"502.11",4,"",0,"487.44"
"8491",2123642,302664825,"UAB AULAVA","Kauno r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"451.73",4,"",0,"438.53"
"8492",2123642,302664825,"UAB AULAVA","Kauno r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202303,"503.38",4,"",0,"488.67"
"8493",2123642,302664825,"UAB AULAVA","Kauno r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202304,"408.88",4,"",0,"396.94"
"8494",2123642,302664825,"UAB AULAVA","Kauno r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202305,"456.61",4,"",0,"443.27"
"8495",2123642,302664825,"UAB AULAVA","Kauno r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202306,"494.30",4,"",0,"479.86"
"8496",2123642,302664825,"UAB AULAVA","Kauno r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202307,"468.59",4,"",0,"454.90"
"8497",2123642,302664825,"UAB AULAVA","Kauno r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202308,"502.19",4,"",0,"487.52"
"8498",2123642,302664825,"UAB AULAVA","Kauno r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202309,"476.34",4,"",0,"462.42"
"8499",2123642,302664825,"UAB AULAVA","Kauno r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202310,"487.94",4,"",0,"473.68"
"8500",2123642,302664825,"UAB AULAVA","Kauno r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202311,"471.23",4,"",0,"457.46"
"8501",2123642,302664825,"UAB AULAVA","Kauno r. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202312,"371.23",4,"",0,"360.39"
"8502",2124032,302665592,"UAB MARĖ","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"883.40",5,"",0,"1036.60"
"8503",2124032,302665592,"UAB MARĖ","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"856.60",5,"",0,"1007.53"
"8504",2124032,302665592,"UAB MARĖ","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202303,"976.80",5,"",0,"1141.03"
"8505",2124032,302665592,"UAB MARĖ","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202304,"695.40",6,"",0,"984.73"
"8506",2124032,302665592,"UAB MARĖ","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202305,"1101.60",5,"",0,"1305.97"
"8507",2124032,302665592,"UAB MARĖ","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202306,"898.09",6,"",0,"1270.09"
"8508",2124032,302665592,"UAB MARĖ","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202307,"865.97",6,"",0,"1261.04"
"8509",2124032,302665592,"UAB MARĖ","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202308,"1075.48",6,"",0,"1566.10"
"8510",2124032,302665592,"UAB MARĖ","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202309,"869.67",6,"",0,"1266.40"
"8511",2124032,302665592,"UAB MARĖ","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202310,"923.17",6,"",0,"1344.32"
"8512",2124032,302665592,"UAB MARĖ","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202311,"851.17",6,"",0,"1239.47"
"8513",2124032,302665592,"UAB MARĖ","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202312,"932.50",6,"",0,"1357.91"
"8514",2124873,302667604,"UAB DAKMA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"336.87",23,"",0,"1727.28"
"8515",2124873,302667604,"UAB DAKMA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"347.32",21,"",0,"1630.82"
"8516",2124873,302667604,"UAB DAKMA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202303,"373.01",21,"",0,"1739.79"
"8517",2124873,302667604,"UAB DAKMA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202304,"500.74",20,"",0,"2201.35"
"8518",2124873,302667604,"UAB DAKMA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202305,"442.18",19,"",0,"1857.62"
"8519",2124873,302667604,"UAB DAKMA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202306,"445.38",17,"",0,"1678.97"
"8520",2124873,302667604,"UAB DAKMA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202307,"433.37",18,"",0,"1722.03"
"8521",2124873,302667604,"UAB DAKMA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202308,"494.90",17,"",0,"1876.17"
"8522",2124873,302667604,"UAB DAKMA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202309,"507.62",26,"",0,"2924.71"
"8523",2124873,302667604,"UAB DAKMA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202310,"579.71",25,"",0,"3194.25"
"8524",2124873,302667604,"UAB DAKMA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202311,"528.29",24,"",0,"2809.43"
"8525",2124873,302667604,"UAB DAKMA","Vilniaus m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202312,"527.93",27,"",0,"3171.05"
"8526",2126984,302672551,"UAB ""SIPAS""","Šiaulių m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202301,"987.22",17,"",0,"3955.94"
"8527",2126984,302672551,"UAB ""SIPAS""","Šiaulių m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202302,"1164.49",14,"",0,"3858.60"
"8528",2126984,302672551,"UAB ""SIPAS""","Šiaulių m. sav.",561000,"Restoranų ir pagaminto valgio teikimo veikla",202303,"1064.88",17,"",0,"4280.92"
